Es wird von der Asbecke durchflossen,6,de
Im Wald finden sich noch die Spuren des einstigen Bergbaus darunter Pingen,12,de
Sie sind durch den Bergbauwanderweg RuhrUniversität erschlossen,7,de
Um den Naturschutz zu fördern wurden Fledermauskästen aufgehängt,8,de
Bis war der Wald auch Tatort des UniPhantoms,8,de
Die Fliess Bay in Argentinien Caleta Almirante Fliess ist eine Bucht an der Nordküste der antarktischen JoinvilleInsel,17,de
Sie liegt unmittelbar westlich des Fitzroy Point,7,de
Der Name der Bucht erscheint erstmals auf einer argentinischen Landkarte aus dem Jahr,13,de
Namensgeber ist Admiral Felipe Fliess – Kommandeur einer Abordnung der argentinischen Streitkräfte auf der Korvette Uruguay zur Rettung der in Not geratenen Schwedischen Antarktisexpedition – unter der Leitung Otto Nordenskjölds,30,de
Das UK Antarctic PlaceNames Committee überführte die spanische Benennung am,10,de
Michail Nechemjewitsch Tal lettisch Mihails Tāls russisch Михаил Нехемьевич Таль Michail Nechemjewitsch Tal,13,de
November in Riga †,4,de
Juni in Moskau war ein lettischersowjetischer Schachspieler und von bis der achte Schachweltmeister,13,de
April in Leubnitz †,4,de
Dezember in Berlin war ein deutscher Geheimdienstler der Staatssicherheit MfS der DDR und von bis Leiter der für Grenzkontrollen und Touristenverkehr zuständigen Hauptabteilung VI HA VI des MfS,28,de
Baron Howick of Glendale KG GCMG KCVO,7,de
März war britischer Gouverneur in verschiedenen Kolonien,7,de
Anatololacerta ist eine Gattung der Echten Eidechsen die mit drei Arten im westlichen und südlichen Anatolien und einigen benachbarten ägäischen Inseln darunter Samos Ikaria und Rhodos vorkommt,27,de
Die Fortezza Rohan ist die Ruine einer Höhenburg östlich von Susch im Engadin im schweizerischen Kanton Graubünden,17,de
Sie steht auf dem Hügel Chaschinas oberhalb des Dorfes auf rund m ü,13,de
Maria Marie Martha Mathilde Krøyer,5,de
Juni in Frederiksberg als Maria Martha Mathilde Triepcke auch Triepke †,11,de
Mai in Stockholm war eine dänische Malerin und Architektin,9,de
Oktober in New York City USA als Hector Samuel Juan Torres ist ein USamerikanischer Musiker und Maler,17,de
Seit ist er Schlagzeuger der Rockband Bon Jovi,8,de
Roman Simon in Berlin ist ein deutscher Politiker der CDU,10,de
Dezember in Füssen †,4,de
Dezember in Freiburg im Breisgau war ein deutscher Maler Bildhauer und Fotokünstler,12,de
Das Centre hospitalier universitaire vaudois CHUV ist das Universitätsspital in Lausanne und eines von fünf Universitätsspitälern in der Schweiz,19,de
NBA Live ist eine BasketballReihe die von EA Sports entwickelt wird und für diverse Spielkonsolen erschien,16,de
Die NBA LiveReihe ist eine Mischung aus arcadelastigem und realistischem Gameplay,11,de
September war ein deutscher Suchtmediziner und umstrittener Pionier der Substitutionsbehandlung von Drogenabhängigen in Deutschland,14,de
Er praktizierte bis als Arzt in Kiel,7,de
Der an der Universität Marburg promovierte Allgemeinmediziner begann mit der Vergabe des Codeinpräparats Remedacen in großen Mengen an HeroinAbhängige Ersatzstoffe wie Methadon waren noch nicht zugelassen,26,de
Damit verstieß er zwar nicht gegen das Betäubungsmittelgesetz bekam aber Schwierigkeiten mit der Ärztekammer die den Standpunkt vertrat dass codeinhaltige Medikamente nicht für den Drogenentzug verschrieben werden dürften,28,de
Mehrfach wurde er wegen seiner Verschreibungspraxis angeklagt aber nie verurteilt,10,de
Nachdem Grimm wegen einer Magenerkrankung seine Praxis zeitweilig schließen musste und seine Patienten demonstriert hatten erlaubte die schleswigholsteinische Landesregierung die Vergabe von Remedacen im Rahmen der Substitution durch eine eigens eingerichtete Ambulanz,32,de
Gorm Grimm gehörte zu den Gründungsmitgliedern der Deutschen Gesellschaft für Drogen und Suchtmedizin inzwischen Deutsche Gesellschaft für Suchtmedizin,18,de
Argentenay ist eine französische Gemeinde mit Einwohnern Stand,8,de
Januar im Département Yonne in der Region BourgogneFrancheComté,8,de
Sie gehört zum Arrondissement Avallon und zum Kanton Tonnerrois,9,de
Nachbargemeinden sind Tanlay im Westen und im Norden Pimelles im Nordosten AncyleLibre im Südosten und Lézinnes im Südwesten,18,de
Snåsavatnet oder Snåsavatn ist der Name des sechstgrößten Binnensees Norwegens und befindet sich in den Kommunen Steinkjer und Snåsa nordöstlich der Stadt Steinkjer in Trøndelag,25,de
Der Snåsavatnet bietet gute Angelmöglichkeiten für Forelle Saibling und Quappe,10,de
Der Fangrekord für die größte Forelle liegt bei kg im Jahr,11,de
Maizières ist eine französische Gemeinde mit Einwohnern Stand,8,de
Januar im Département Calvados in der Region Normandie,8,de
Sie gehört zum Arrondissement Caen und zum Kanton Falaise,9,de
climm früher mICQ ist ein freies textbasiertes InstantMessagingProgramm für das ICQNetzwerk das auf einer Vielzahl von Plattformen läuft insbesondere auf AmigaOS BeOS Windows entweder mit Cygwin oder MinGW macOS NetBSDOpenBSDFreeBSD der Sharp Zaurus Linux und den meisten kommerziellen Unices dort insbesondere Solaris HPUX und AIX,45,de
climm verfügt über viele Fähigkeiten des offiziellen ICQClients,8,de
Wegen seiner Kommandozeilenschnittstelle ist es auch für blinde Benutzer durch Sprachausgabe oder BrailleZeilen benutzbar,14,de
Es bietet Unterstützung für das Senden und Empfangen von bestätigten und unbestätigten Unicodekodierten Nachrichten es versteht UTF auch für Nachrichtentypen bei denen der offizielle Client dieses nicht verwendet und die Erkennung anderer Clients,33,de
climm unterstützt SSLverschlüsselte kompatible Direktverbindungen zu licq und SIM Instant Messenger sowie OTRverschlüsselte Nachrichten und ist korrekt internationalisiert Deutsche Englische und weitere Übersetzungen liegen bei,25,de
climm kann mehrere UIN Benutzernummern gleichzeitig verwenden und ist vielseitig konfigurierbar z,12,de
verschiedene Farben für eingehende Nachrichten von verschiedenen Kontakten oder zu verschiedenen – eigenen – Benutzernummern,15,de
climm unterstützt ebenfalls die Grundfunktionalität des XMPPProtokolls,7,de
climm ist lizenziert unter den Bedingungen der,7,de
Version der GNU General Public License kürzlich wurde die Lizenzierung um die OpenSSLAusnahme erweitert,14,de
wurden von Matt D,4,de
Smith als Public Domain freigegeben es ist jedoch nur noch wenig vom ursprünglichen Code übrig,15,de
Alle späteren Hinzufügungen sind von Rüdiger Kuhlmann insbesondere die Unterstützung für das aktuelle ICQProtokoll Version,15,de
Zwischen dem Maintainer und dem DebianPaketbetreuer entbrannte ein Konflikt der lange Diskussion innerhalb der DebianCommunity nach sich zog,18,de
Kuhlmann gelang es eine geänderte Version des Programms in Debian unterzubringen die nur eine Fehlermeldung ausgab und sich dann beendete um seiner Unzufriedenheit über die Qualitätssicherung im DebianProjekt Ausdruck zu verleihen,31,de
Das Paket mICQ wurde nach Beilegung des Streits dennoch aus den PaketRepositories entfernt,13,de
Mit dem Erscheinen der Version,5,de
September wurde mICQ in climm umbenannt,6,de
Climm steht für „CLIbased MultiMessenger“,5,de
Fenpyrazamin ist eine chemische Verbindung aus der Familie der Dihydropyrazolone die landwirtschaftlich als Fungizid Pilzbekämpfungsmittel verwendet wird,17,de
Fenpyrazamin wirkt – wie das verwandte Fenhexamid – durch Hemmung der KetoReduktase in der Sterinbiosynthese,15,de
Bad Herrenalb ist eine Kurstadt mit etwa Einwohnern im badenwürttembergischen Landkreis Calw,12,de
Sie gehört zur Region Nordschwarzwald,5,de
Die aus einem Kloster hervorgegangene Kleinstadt liegt im oberen Tal des Flusses Alb,13,de
Oktober in Rankweil Österreich †,5,de
Dezember in Dorf Tirol Italien war ein italienischer Regionalpolitiker Gründer der Sozialen Fortschrittspartei Südtirols SFP freischaffender Arzt und Publizist,19,de
Zachariae ist ein Ortsteil der Gemeinde Siedenbrünzow im Landkreis Mecklenburgische Seenplatte in MecklenburgVorpommern,13,de
Die AllBlacksNunatakker sind eine Gruppe markanter Nunatakker im Transantarktischen Gebirge,10,de
Sie liegen auf halbem Weg zwischen den WallabiesNunatakkern und den WilhoiteNunatakkern am Südostrand des ByrdFirnfelds,15,de
Der Alexander Cone ist ein m hoher Berg in den AllBlacksNunatakkern westlich der Churchill Mountains,15,de
Teilnehmer der New Zealand Geological Survey Antarctic Expedition – benannten sie nach den All Blacks der RugbyNationalmannschaft Neuseelands,18,de
Väike Kolmekivirahu ist eine unbewohnte Insel die zur Inselgruppe Kolmekivirahud gehört Meter von der größten estnischen Insel Saaremaa entfernt,19,de
Die Insel liegt in der Landgemeinde Saaremaa im Kreis Saare,10,de
Sie gehört zum Nationalpark Vilsandi,5,de
Suur Kolmekivirahu ist Meter lang und Meter breit,8,de
Der GsurVerlag war ein von Ernst Karl Winter geführter Verlag im Österreich der Zwischenkriegszeit der sich in besonderem Maße dem Kampf gegen den Nationalsozialismus verschrieben hatte,26,de
Die HandballBundesliga vollständiger Name nach dem Hauptsponsor DKB HandballBundesliga war die,11,de
der eingleisigen Spielzeiten und die insgesamt,6,de
Spielzeit der höchsten deutschen Spielklasse im Handball der Männer in der Geschichte der Bundesliga,14,de
Die Saison begann am,4,de
August und endete mit dem letzten Spieltag am,8,de
Meister wurde die SG FlensburgHandewitt,5,de
Aufsteiger zur neuen Saison waren der TuS NLübbecke der TV Hüttenberg und die Eulen Ludwigshafen,15,de
Die beiden erstgenannten stiegen nach der Spielzeit sofort wieder ab,10,de
Erstmals steigen nur zwei Mannschaften in die zweite Liga ab,10,de
November im Stage Theater in Berlin statt,7,de
Sie wurde von Barbara Schöneberger moderiert und live in der ARD übertragen,12,de
Aigeai Αἰγέαι auch Αἰγαὶ Aigai war eine antike Stadt und gehörte zum Ebenen Kilikien Kilikia Pedias,16,de
Unter dem Namen Ayas armenisch Այաս ist sie heute ein Ortsteil von Yumurtalık in der türkischen Provinz Adana,18,de
Im Mittelalter war der Name der Stadt Ayas bei italienischen Handelsreisenden war sie als Ajazzo oder Lajazzo bekannt,18,de
Der AfrikaCup der Frauen englisch Africa Women Cup of Nations französisch Coupe dAfrique des nations féminine war die zehnte Ausspielung der afrikanischen Kontinentalmeisterschaft im Frauenfußball und fand vom,28,de
Dezember in Kamerun statt,4,de
Der Avon Tennis Cup war ein Tennisturnier der Damen in Marco Island,12,de
Das Sandplatzturnier war Teil der WTA Tour und fand vom,10,de
Davidischsalomonisches Großreich bezeichnet nach einer Hypothese der Bibelwissenschaft einen Staat im östlichen Mittelmeerraum in der Zeit des,17,de
im angelsächsischen Sprachraum United Monarchy genannt,6,de
Die deutschen evangelischen Theologen Albrecht Alt – und Martin Noth – und ihre Schüler fanden in den Samuel und Königsbüchern der Bibel Informationen die sie für historisch zuverlässig hielten und schlossen daraus auf die geschichtlichen Abläufe,36,de
Es ergab sich für sie dass Jerusalem im,8,de
das Verwaltungszentrum eines großen Staates gewesen war sowie ein Ort kultureller Blüte,12,de
Gerhard von Rad – prägte für das kulturelle Leben am Hof Salomos die Formulierung „Salomonische Aufklärung“ und nahm an dass Teile des Alten Testaments in diesem Umfeld verfasst wurden,29,de
Als geschichtliche Eckdaten werden die Einnahme Jerusalems durch König David sowie die Reichsteilung nach dem Tod seines Sohnes und Nachfolgers Salomo angesehen beide Herrscher waren zur Zeit von Scheschonqs erstem Palästinafeldzug im Jahre v,34,de
Genauere Angaben sind nicht möglich da die Regierungszeit Davids und Salomos in der Bibel mit je Jahren angegeben wird einer symbolischen Zahl sie entspricht einer Generation,26,de
Die neuere Forschung hält die Existenz eines davidischsalomonischen Großreichs weitgehend für eine literarische Erfindung Fiktion,15,de
David und Salomo werden als historische Personen und Herrscher über ein Territorium gesehen die aber nach dieser „minimalistischen Sicht“ nur regionale Bedeutung hatten,23,de
Ob die Bezeichnung „Großreich“ berechtigt ist entscheidet sich an der Beurteilung von drei Themenfeldern Salomos Baumaßnahmen Salomos Handelsbeziehungen und wirtschaftliche Unternehmungen Verwaltung des Landes,24,de
September ist ein deutscher Rechtsanwalt und Sportmanager,7,de
Das Schloss Kreßbach im zum Tübinger Stadtteil Weilheim gehörenden Dorf Kreßbach ist ein für die Freiherren von SaintAndré errichteter Rechteckbau mit Krüppelwalmdach,22,de
Er weist einen flachen Eingangsrisalit und einen vorgesetzten Portikus mit toskanischen Säulen auf,13,de
Die Nebengebäude stammen aus dem,5,de
Der Schlossgarten sowie ein Rokokobrunnen aus dieser Zeit sind erhalten,10,de
Im ehemaligen Friedhof befinden sich die Grabkapelle und ein malerisches Fachwerkhaus,11,de
Auch der Schlossgarten mit einem Rokokobrunnen ist erhalten,8,de
Während des Zweiten Weltkriegs war dort die LandesLuftschutzschule untergebracht,9,de
Die KSW Kreisbahn SiegenWittgenstein GmbH ist eine Bahngesellschaft in Südwestfalen die im Sommer durch Umbenennung der Siegener Kreisbahn GmbH entstand,20,de
Sie gehört heute zu dem Kreis SiegenWittgenstein und zu der Stadt Siegen,12,de
Sie besteht als reines Eisenbahnunternehmen weiter und betreibt auf fünf nicht zusammenhängenden allerdings über das Netz der DB Netz AG verbundenen Betriebsstellen Güterverkehr Industriestammgleis Kreuztal–Buschhütten Eintracht und KaanMarienborn EisernSiegener Eisenbahn Herdorf–Salchendorf Freien Grunder Eisenbahn Weidenau–Deuz–Werthenbach Anschluss Fa,37,de
GräbenerIm Jahr hat die KSW den Containerbahnhof Kreuztal von der Deutschen Bahn erworben und betreibt ihn nun in eigener Verantwortung,20,de
Außerdem ist sie zu einem Drittel an der HellertalBahn GmbH beteiligt die Personenverkehr betreibt,14,de
Ferner betrieb sie auch den ehemaligen Oberleitungsbus Siegen dieser verkehrte von bis,12,de
Die Halde Brassert III auch Lipper Höhe genannt ist eine Bergehalde in Brassert Marl,14,de
Sie liegt südlich des WeselDattelnKanals und westlich der Wulfener Straße,10,de
In den Jahren bis wurde hier Bergematerial der Zeche Brassert und der Zeche Fürst Leopold deponiert,16,de
Schon während des Haldenbetriebs wurde mit der Begrünung begonnen,9,de
Sie nimmt eine Fläche von ha ein und erreicht eine Höhe von Metern über dem Meeresspiegel bzw,17,de
Metern über der Umgebung,4,de
Die Halde wurde vom Regionalverband Ruhr erworben und der Öffentlichkeit zugänglich gemacht,12,de
An der östlichen Seite befindet sich ein Parkplatz,8,de
Die Halde ist durch zwei Wege erschlossen,7,de
Auf der Haldenspitze steht ein Gipfelkreuz,6,de
Einmal im Jahr feiern die Vereine Brassert auf der Halde ein Sommerfest,12,de
Etwa km südöstlich entfernt befindet sich die Halde Brassert III,10,de
Jelena Janković serbischkyrillisch Јелена Јанковић,5,de
Februar in Belgrad SFR Jugoslawien ist eine serbische Tennisspielerin,9,de
Ende Anfang war sie Wochen lang die Nummer der WTAWeltrangliste,10,de
Jelena Janković ist das dritte Kind von Veselin und Snežana Janković die beide als Ökonomen arbeiten,16,de
Im Alter von neun Jahren begann Jelena mit dem Tennissport,10,de
Später wurde sie in der Tennisakademie von Nick Bollettieri in Bradenton ausgebildet wo sie noch heute einen Wohnsitz hat,19,de
Im September wurde Jelena Janković neben Ana Ivanović Aleksandar Đorđević und Emir Kusturica zur UNICEFBotschafterin für Serbien berufen,18,de
Mai in Columbus Georgia †,5,de
April in Houston Texas war ein USamerikanischer Astronaut,8,de
Die World Series of Poker kurz WSOP ist eine Pokerturnierserie die einmal jährlich über einen Zeitraum von gut einem Monat in Las Vegas ausgetragen wird,25,de
Das Hauptturnier ein Event der Variante No Limit Hold’em mit einem Buyin von,13,de
USDollar gilt als das prestigeträchtigste Pokerturnier überhaupt sodass der Gewinner als Pokerweltmeister bezeichnet wird,14,de
Anton „Toni“ Welkow auch Anton Velkov geschrieben bulgarisch Антон Велков,10,de
Juli in Sofia ist ein ehemaliger bulgarischer Fußballspieler und heutiger Trainer,11,de
August in New York City ist ein USamerikanischer Mathematiker der sich mit Zahlentheorie und Kombinatorik beschäftigt,16,de
guttur „Kehle“ ist eine Bezeichnung für Sprachlaute deren Bildungsort man anatomisch unpräzise in der „Kehle“ daher auch die Bezeichnung „Kehllaut“ lokalisierte,21,de
Während der Begriff in der Phonetik aufgrund dieser Ungenauigkeit nicht mehr verwendet wird ist er in verschiedenen Philologien weiterhin in Gebrauch,21,de
Nach dem Oxford English Dictionary wurde die Bezeichnung ursprünglich für die uvularen pharyngalen und glottalen Laute des Hebräischen verwendet,19,de
In der Indologie bezeichnete man Laute mit einem velaren Artikulationsort als guttural,12,de
Während der Begriff in der Hebraistik also keine genau definierte Stelle bezeichnete sondern als Sammelbezeichnung für verschiedene in der Kehle gebildete Laute diente steht die Bezeichnung in der Indologie in der Tradition der alten indischen Grammatiker welche die velaren Laute als „कण्ठ्य“ dt,43,de
Die Angaben darüber welche Artikulationsorte als guttural bezeichnet werden können schwanken,11,de
Hadumod Bußmann nennt Postalveolare Palatale Velare und „bisweilen auch“ Uvulare,10,de
Helmut Glück nennt die Artikulationsorte von postpalatal bis glottal,9,de
Otto von Essen beschreibt guttural als postpalatal velar uvular,9,de
Zur Verdeutlichung Nach Otto von Essens Definition wären die folgenden Laute des Deutschen guttural k g der AchLaut x der uvulare Vibrant R der sog,25,de
Knacklaut Kehlkopfverschlusslaut ʔ und h,5,de
In Phonemen ausgedrückt die Phoneme k g h und ein Allophon x das neben dem IchLaut zu einem gemeinsamen Phonem gehört außerdem das Allophon R das mit anderen Allophonen zusammen das Phonem R wiedergibt,34,de
Die Palatalen gehören nach von Essen nicht dazu nach Bußmann aber doch,12,de
Der IchLaut wäre also nach Bußmanns Definition ein Guttural nach der von Glück und von Essen aber nicht,18,de
Umgangssprachlich werden vornehmlich besonders „kehlig“ klingende Laute als guttural bezeichnet unabhängig von der genauen Artikulationsstelle,15,de
Als Beispiel nennt das Oxford English Dictionary den deutschen AchLaut,10,de
Zwar werden die Phoneme g und k nahezu an der gleichen Stelle gebildet aber wegen des fehlenden Reibegeräuschs nicht als „guttural“ empfunden,22,de
Auch im Hebräischen zählen sie nicht zu den Gutturalen und unterliegen nicht den diese betreffenden Lautgesetzen wie etwa der Verdunklung der Vokale im Umfeld des Gutturals,26,de
Die umgangssprachliche Bedeutung des Wortes „kehlig klingend“ ist auch maßgeblich beim gutturalen Gesang der insbesondere von MetalBands eingesetzt wird,19,de
August in Pruchna †,4,de
August im KZ Gusen war ein polnischer Pastor und Opfer des Nationalsozialismus,12,de
Oktober in Triesch Mähren †,5,de
März in PotsdamBabelsberg war ein kommunistischer Philosoph,7,de
Er zählte in den er und er Jahren zu den führenden Köpfen der Kommunistischen Partei der Tschechoslowakei KPČ,18,de
Nach dem Zweiten Weltkrieg lehrte er als Dekan der Philosophischen Fakultät an der Parteihochschule Karl Marx in Liebenwalde und Kleinmachnow,20,de
Oktober in Neuenburg NE †,5,de
September in Wien war ein Schweizer Historiker und Offizier Oberstbrigadier,10,de
Juni in Dorfen ist ein deutscher Unternehmer der zudem als Motivationscoach und Fernsehmoderator tätig ist,15,de
Der Orangefuchsige Raukopf auch Orangefuchsige Rauhkopf Cortinarius orellanus Syn,9,de
Dermocybe orellana auch Orangefuchsiger Schleierling und Orangefuchsiger Hautkopf genannt ist eine giftige Pilzart aus der Familie der Schleierlingsverwandten Cortinarius und der Untergattung der Rauhköpfe,24,de
Christiane Schildknecht in Hamburg ist eine deutsche Philosophin und Professorin für Philosophie an der Universität Luzern,16,de
Weinbau in New Jersey bezeichnet den Weinbau im amerikanischen Bundesstaat New Jersey,12,de
Gemäß USamerikanischem Gesetz ist jeder Bundesstaat und jedes County eine geschützte Herkunftsbezeichnung und braucht nicht durch das Bureau of Alcohol Tobacco Firearms and Explosives als solche anerkannt zu werden,29,de
Erste Versuche mit dem Weinbau können bis auf das Jahr zurückverfolgt werden,12,de
Die gegründete Renault Winery zählt zu den ältesten noch betriebenen Weingüter der Vereinigten Staaten,14,de
Bis zum Jahr war der Weinbau gesetzlich nur stark limitiert möglich,11,de
Seit der Lockerung der Gesetze produzieren Weingüter die meist familiengeführt sind jährlich ca,13,de
Mit dieser Menge liegt New Jersey auf Rang AusstoßmengeBundesstaat in den Vereinigten Staaten,13,de
Aufgrund des kühlen Klimas gibt es einen bedeutenden Anteil von französischen Hybridreben z,13,de
Chambourcin Chancellor… sowie autochthonen Abkömmlingen amerikanischer Wildreben,7,de
Arnold Friedrich William Carstanjen,4,de
April in Duisburg †,4,de
Dezember in Bremen war ein deutscher Kunsthistoriker und Schüler des empiriokritizistischen Philosophen Richard Avenarius,14,de
Dezember in Swerdlowsk heute Jekaterinburg Sowjetunion ist eine russischdeutsche Schriftstellerin,10,de
Der Landkreis Altötting liegt im bayerischen Regierungsbezirk Oberbayern,8,de
Der Renault CV war eine PkwModellreihe des französischen Automobilherstellers Renault aus der Zeit vor dem Zweiten Weltkrieg,17,de
Dabei stand das CV für die SteuerPS,7,de
Zu dieser Modellreihe gehörten Renault Type N c – Renault Type Q,12,de
VorlageInfobox Ort in RusslandWartungDaten Kluschino russisch Клушино ist ein Dorf in der Oblast Smolensk in Russland,16,de
Bei Kluschino fand am,4,de
Juli die Schlacht von Kluschino statt eine der großen Schlachten des RussischPolnischen Krieges –,14,de
wurde Juri Gagarin der erste Mensch im Weltraum in Kluschino geboren,11,de
Ein Museum im Dorf erinnert an ihn,7,de
Kluschino ist größte Ortschaft und Verwaltungssitz der – wie das Kilometer südlich gelegene Rajonzentrum Gagarin ehemals Gschatsk – nach Juri Gagarin benannten Landgemeinde Gagarinskoje selskoje posselenije,26,de
Zur Gemeinde gehören insgesamt Dörfer mit zusammen Einwohnern Stand,9,de
Als MakroObjektiv bezeichnet man ein spezielles Wechselobjektiv das es ermöglicht einen großen Abbildungsmaßstab zu erzielen – wie beispielsweise Abbildung auf dem Film bzw,23,de
dem Sensor ist halb so groß wie das Objekt selbst oder Objekt wird in Originalgröße auf dem FilmSensor abgebildet,19,de
Man spricht dann von Makrofotografie,5,de
Makroobjektive unterscheiden sich auch in der optischen Konstruktion und den Abbildungseigenschaften von üblichen Objektiven ähnlicher Brennweite,16,de
Bei der Konstruktion wird in der Regel auf eine besonders geringe Bildfeldwölbung auf gleichmäßige Schärfe über das gesamte Bildfeld hinweg und auf geringe Verzeichnung geachtet,25,de
Ältere Konstruktionen von Makroobjektiven verwenden eine spezielle mechanische Fassung die ähnlich wie ein Balgengerät eine stufenlose Auszugsverlängerung erlaubt,18,de
Moderne Modelle und insbesondere Zoomobjektive mit Makrofunktion wie sie auch in vielen digitalen Kompaktkameras verbaut werden arbeiten meist nach dem Prinzip der Innenfokussierung,23,de
Hierbei ändert sich der mechanische Auszug und damit die Baulänge nur wenig allerdings bleibt die Brennweite beim Scharfstellen nicht konstant,20,de
Übliche Kameraobjektive erzielen maximale Abbildungsmaßstäbe im Bereich von bis unabhängig davon ob es sich um eine Festbrennweite oder ein Zoomobjektiv handelt,21,de
Häufig werden auch Objektive die einen Abbildungsmaßstab von etwa erreichen als makrofähig bezeichnet,13,de
Der größere Abbildungsmaßstab wird durch eine stark vergrößerte Auszugsverlängerung durch Veränderung der Brennweite durch die Verschiebung innerer Linsenglieder oder durch eine Kombination dieser beiden Maßnahmen erreicht,26,de
Die Schlacht bei Abukir fand am,6,de
Juli bei dem Dorf Abukir arabisch أبو قير DMG Abū Qīr etwa km nordöstlich von Alexandria an der ägyptischen Mittelmeerküste zwischen Napoleons französischem Expeditionsheer und osmanischen Truppen statt,28,de
Die Schlacht ist nicht mit der berühmten Seeschlacht bei Abukir von zu verwechseln in der Horatio Nelson die französische Flotte entscheidend besiegte,22,de
Nach der Eroberung Ägyptens und der letztlich erfolglosen Belagerung von Akkon im Frühjahr zog sich Napoleon im Juni wieder nach Ägypten zurück,22,de
Dort war ein osmanisches Heer von,6,de
Mann unter Mustafa Pascha bei Abukir gelandet und hatte sich festgesetzt,11,de
Napoleon griff die Osmanen mit,5,de
Mann Kavallerie an und fügte ihnen eine vernichtende Niederlage zu,10,de
August fiel auch das Fort von Abukir wieder in französische Hände,11,de
Die französischen Truppen wurden geführt von den Generälen Murat KavallerieAvant Garde Lannes rechter Flügel Lanusse linker Flügel und Davout Absicherung gegen aufständische Araber im Hinterland,25,de
General Kléber führte die Reserve konnte aber nicht mehr eingreifen da er noch zu weit von Abukir entfernt war,19,de
Nach einer Reihe von Fehlschlägen entfaltete Bonaparte im Orient noch einmal seine taktische und strategische Überlegenheit „Schnell aufmarschieren mit vereinten Kräften zur rechten Zeit am entscheidenden Punkt angreifen den Feind vernichten,31,de
“Bonaparte nutzte den Sieg von Abukir sich in der französischen Öffentlichkeit mit einer „Verklärung der Ereignisse“ positiv darzustellen und günstige Voraussetzungen für einen Staatsstreich zu schaffen,26,de
Dieser erfolgte nach seiner bereits lange vorher geplanten in Frankreich teilweise enthusiastisch gefeierten Rückkehr am,15,de
November bei dem das Direktorium abgelöst wurde und in der Folge Bonaparte Erster Konsul und damit zum Alleinherrscher über Frankreich wurde,21,de
Gallen ist eine Schweizer Sängerin,5,de
belegte sie den ersten Platz beim Talentwettbewerb der Jugendzeitschrift Bravo,10,de
Der Einstieg von Drexel ins Musikgeschäft war als Teenager der Auftritt am Grand Prix Eurovision in Stockholm,17,de
Mit dem Lied Mikado ersang sie für die Schweiz den,10,de
Auch in den Charts ihrer Heimat war die Single ein grosser Erfolg Platz dennoch entschied sie sich nach wenigen weiteren Singles gegen eine langfristige Laufbahn als Schlagersängerin,27,de
Nach einer Ausbildung zur medizinischen Praxisassistentin heiratete Drexel einen Musiker änderte ihren Nachnamen in Johnson und wurde Mutter,18,de
Ein Jahr später begann sie ihre Arbeit in einem transfusionsmedizinschen Labor in dem sie noch heute tätig ist Stand Mai,20,de
In den letzten Jahren nahm sie auch ihre Gesangslaufbahn wieder auf und sang in verschiedenen Blues Rock Bossa und Jazzformationen,20,de
sang sie ihren einzigen Hit Mikado noch einmal im Rahmen eines Fanclubtreffens des „Eurovisionsclubs Schweiz“,15,de
Sie ist heute auch als Gesangslehrerin Spezialgebiet Atemtechnik sowie als Frontfrau der Gesangsgruppe Bluesonix tätig,15,de
Richard von Daun †,4,de
November war von bis Bischof von Worms,7,de
Probbach ist ein Ortsteil der Gemeinde Mengerskirchen im mittelhessischen Landkreis LimburgWeilburg,11,de
Deutsch Müllmen polnisch Wierzch ist ein Dorf im Powiat Prudnicki der Woiwodschaft Oppeln in Polen,15,de
Als Schulzenamt gehört es der Stadt und Landgemeinde Oberglogau Głogówek an,11,de
Seit ist Deutsch Müllmen offiziell zweisprachig Polnisch und Deutsch,9,de
Der YarkovskyO’KeefeRadzievskiiPaddackEffekt verkürzt auch YORPEffekt genannt ist eine allmähliche Veränderung des Rotationszustands kleiner Körper z,15,de
von Asteroiden unter dem Einfluss der Sonnenstrahlung,7,de
Zeulenreuth ist ein Ortsteil der Gemeinde Speichersdorf im oberfränkischen Landkreis Bayreuth,11,de
Der Ort liegt nördlich des Kernortes Speichersdorf am Aubach und direkt an der am südlichen Ortsrand verlaufenden B,18,de
Shenandoah ist eine Stadt in der KohleRegion von Schuylkill County Pennsylvania,11,de
Nach der Volkszählung im Jahr leben Einwohner in der Stadt,10,de
Der Verband der Studierenden aus Kurdistan e,7,de
Kurmanci Yekîtiya Xwendekarên Kurdistan Kirmanckî Yewîya Wendekaranê Kurdîstanî kurz YXK ist ein Dachverband kurdischer Studierender in Europa,17,de
Zahlreiche Hochschulgruppen in verschiedenen europäischen Großstädten gehören dem Verband an,10,de
Die YXK betrachtet es als ihre Hauptaufgabe der studentischuniversitären und allgemeinen Öffentlichkeit in Europa ein Verständnis über die kurdische Frage und den mit ihr zusammenhängenden Konflikt zu ermöglichen,28,de
Außerdem soll das Bewusstsein für eine eigenständige kulturelle Identität in der Emigration so wie in Kurdistan gefördert und damit zu ihrer Bewahrung beigetragen werden,24,de
Die Fairey Battle war ein britisches Kampfflugzeug der Zeit des Zweiten Weltkrieges,12,de
Der einmotorige Tiefdecker wurde gegen Ende der er Jahre für die Royal Air Force von Fairey Aviation entwickelt,18,de
Die als leichter Bomber eingesetzte Maschine hatte ein einziehbares Fahrgestell,10,de
Ihre Besatzung zählte zwei oder drei Mann,7,de
